date,time,DOY,Ta,Pa,RH,Td,Tc,Rn,LWin,LWout,SWin,SWout,PPFD,P_rain,MWS,WD,Ts_1_1_1,Ts_2_1_1,Ts_3_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,LE,H
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[K],[Pa],[%],[C],[K],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[µmol/m^2/s],[m],[m/s],[Degrees_past_North],[K],[K],[K],[m^3/m^3],[m^3/m^3],[m^3/m^3],[W/m^2],[W/m^2],[W/m^2],[W+1M-2],[W+1M-2]
2014-01-21,02:30:00,21.1041,288.312,99772.3,91.518,-6.61928,288.312,,,,,,0.0290305,0.0,3.42168,341.229,290.331,288.444,288.032,0.452057,0.346438,0.165446,2.82103,1.56238,2.13023,2.02591,-34.5662
2014-01-21,03:00:00,21.1249,288.186,99760.2,92.3306,-6.785,288.186,,,,,,0.0230931,0.0,4.24275,336.489,290.263,288.406,288.011,0.45307,0.346735,0.165756,2.5322,1.45257,2.05079,-0.36687,-34.531
2014-01-21,03:30:00,21.1458,288.257,99755.6,96.1643,-6.54088,288.257,,,,,,0.027932,0.0,4.92853,344.251,290.19,288.362,287.987,0.454088,0.347019,0.166091,2.26155,1.33974,1.97126,6.4443,31.717
2014-01-21,04:00:00,21.1666,288.835,99745.6,97.7286,-6.27265,288.835,,,,,,0.0125365,0.0,3.72427,338.881,290.124,288.332,287.967,0.455014,0.347375,0.166402,2.00268,1.22261,1.878,-1.07063,-42.9517
2014-01-21,04:30:00,21.1874,288.256,99761.7,97.7758,-6.3771,288.256,,,,,,0.0283724,0.0,3.68262,320.244,290.064,288.305,287.948,0.45581,0.347766,0.166609,1.75273,1.10586,1.78527,2.11014,-16.4792
2014-01-21,05:00:00,21.2083,287.727,99771.9,97.9736,-6.82453,287.727,,,,,,0.0244134,0.0,4.02788,315.738,290.012,288.286,287.931,0.456533,0.348072,0.166681,1.51609,0.995207,1.69372,-3.58429,-27.7181
2014-01-21,05:30:00,21.2291,287.243,99757.8,98.007,-7.20273,287.243,,,,,,0.0798395,0.0,4.40197,305.365,289.959,288.263,287.913,0.457197,0.348404,0.1671,1.2962,0.892559,1.60171,-1.59807,-24.1418
2014-01-21,06:00:00,21.2499,287.382,99769.8,98.0224,-7.18599,287.382,,,,,,2.32129,0.0,4.52705,311.186,289.903,288.23,287.885,0.457902,0.348778,0.16729,1.09042,0.795414,1.51449,-1.03803,-28.7673
2014-01-21,06:30:00,21.2707,288.208,99769.8,97.161,-6.96995,288.208,,,,,,15.3441,0.0,5.00279,317.11,289.842,288.196,287.854,0.458647,0.34911,0.167426,0.895357,0.70002,1.42558,-0.347898,-104.115
2014-01-21,07:00:00,21.2916,287.837,99779.2,94.5515,-7.57614,287.837,,,,,,26.9672,0.0,5.48604,317.745,289.783,288.165,287.826,0.459368,0.349433,0.167604,0.707984,0.606482,1.33977,-3.14255,-72.5193
2014-01-21,07:30:00,21.3124,288.708,99782.2,95.2497,-7.05593,288.708,,,,,,38.4647,0.0,4.65163,325.119,289.731,288.134,287.805,0.460041,0.349801,0.167883,0.528764,0.517496,1.25466,-0.948025,-158.031
2014-01-21,08:00:00,21.3332,287.598,99794.6,97.0085,-6.95841,287.598,,,,,,38.3674,0.0,5.16947,327.488,289.681,288.108,287.787,0.461689,0.355756,0.180261,0.359258,0.437654,1.26876,13.4517,-21.3502
2014-01-21,08:30:00,21.3541,287.747,99800.3,98.1793,-6.15325,287.747,,,,,,61.3851,0.0,5.41436,324.802,289.623,288.07,287.757,0.468827,0.370945,0.199365,0.193493,0.357139,1.14937,20.4897,-6.43901
2014-01-21,09:00:00,21.3749,287.846,99801.0,97.8918,-6.04752,287.846,,,,,,93.4625,0.0,5.43262,322.323,289.563,288.043,287.731,0.474362,0.37477,0.204245,-0.0088635,0.261237,0.939003,0.955048,-19.1784
2014-01-21,09:30:00,21.3957,287.75,99773.5,97.6692,-5.92225,287.75,,,,,,170.376,0.0,5.94688,319.905,289.509,288.023,287.708,0.478534,0.377977,0.207926,-0.219798,0.178739,0.797044,7.02583,-7.81906
2014-01-21,10:00:00,21.4165,287.76,99757.1,97.3658,-5.73379,287.76,,,,,,223.954,0.0,5.50937,321.402,289.464,288.003,287.689,0.482433,0.382272,0.211159,-0.401906,0.126559,0.713938,0.0437817,-10.9263
2014-01-21,10:30:00,21.4374,287.881,99755.4,97.8475,-5.34101,287.881,,,,,,157.817,0.0,5.16473,319.269,289.422,287.981,287.667,0.485504,0.385884,0.213572,-0.538366,0.105825,0.669882,-2.0873,-0.342253
2014-01-21,11:00:00,21.4582,287.971,99752.9,97.7288,-5.53896,287.971,,,,,,210.929,0.0,5.94223,322.104,289.397,287.967,287.656,0.487895,0.388852,0.215606,-0.622028,0.114658,0.654231,-1.7798,-11.1973
2014-01-21,11:30:00,21.479,287.916,99763.3,94.8559,-5.94124,287.916,,,,,,323.129,0.0,5.78814,325.478,289.377,287.955,287.647,0.490282,0.393235,0.217327,-0.653408,0.145288,0.656864,0.458041,-24.6875
2014-01-21,12:00:00,21.4999,288.454,99767.6,92.4172,-6.00019,288.454,,,,,,412.268,0.0,5.58795,342.885,289.353,287.933,287.63,0.492477,0.39966,0.218699,-0.644025,0.191528,0.674395,-10.3876,-22.2583
2014-01-21,12:30:00,21.5207,288.111,99773.1,94.1865,-6.08345,288.111,,,,,,289.877,0.0,5.04108,327.92,289.344,287.931,287.622,0.494141,0.411095,0.219509,-0.602139,0.249723,0.698109,4.71232,-0.4924
2014-01-21,13:00:00,21.5415,287.989,99767.2,95.6638,-6.34378,287.989,,,,,,249.739,0.0,5.70306,345.598,289.351,287.94,287.625,0.495418,0.421897,0.220264,-0.528204,0.321634,0.732268,9.74279,4.9714
2014-01-21,13:30:00,21.5624,287.506,99774.0,95.7093,-6.55982,287.506,,,,,,335.697,0.0,5.38498,347.575,289.37,287.949,287.635,0.497479,0.442843,0.224886,-0.418368,0.403961,0.784888,-8.15562,14.9644
2014-01-21,14:00:00,21.5832,287.711,99770.0,96.1632,-6.586,287.711,,,,,,354.719,0.0,5.01966,344.311,289.358,287.932,287.621,0.50269,0.503154,0.229521,-0.287171,0.486169,0.84587,3.02523,25.8305
2014-01-21,14:30:00,21.604,287.54,99783.2,96.2597,-6.62381,287.54,,,,,,252.865,0.0,4.96339,348.607,289.36,287.939,287.62,0.506267,0.521537,0.230169,-0.156001,0.551701,0.856834,6.26722,12.4339
2014-01-21,15:00:00,21.6249,287.544,99806.4,94.4392,-6.99583,287.544,,,,,,167.47,0.0,3.73015,2.82415,289.367,287.945,287.622,0.508249,0.525319,0.231179,-0.0381695,0.602391,0.859097,16.8539,3.02312
2014-01-21,15:30:00,21.6457,287.285,99825.8,94.877,-7.87732,287.285,,,,,,140.234,0.0,3.41525,2.60609,289.376,287.951,287.628,0.509611,0.530409,0.231588,0.068882,0.640298,0.855992,-1.45282,-13.6551
2014-01-21,16:00:00,21.6665,286.811,99833.6,93.7369,-9.13603,286.811,,,,,,104.188,0.0,3.84596,34.8442,289.374,287.959,287.625,0.511161,0.535028,0.232949,0.165566,0.658138,0.849604,5.82053,-17.5746
2014-01-21,16:30:00,21.6873,286.639,99842.6,93.1244,-9.8486,286.639,,,,,,137.25,0.0,3.29886,23.5766,289.365,287.946,287.624,0.513447,0.546737,0.235966,0.231989,0.646514,0.835257,0.454202,-17.3916
2014-01-21,17:00:00,21.7082,286.487,99852.5,92.1195,-10.8226,286.487,,,,,,110.794,0.0,3.07943,14.4888,289.341,287.928,287.603,0.521406,0.579076,0.244594,0.252382,0.599762,0.817214,6.57108,-17.1441
2014-01-21,17:30:00,21.729,286.492,99838.2,90.9897,-11.8564,286.492,,,,,,97.2192,0.0,2.86274,9.14857,289.302,287.912,287.582,0.53059,0.597108,0.248115,0.203415,0.508307,0.688708,2.54038,-22.3327
2014-01-21,18:00:00,21.7498,286.251,99849.8,93.3049,-11.6987,286.251,,,,,,79.9905,0.0,2.209,340.699,289.25,287.881,287.56,0.53265,0.597793,0.246424,0.0730275,0.370031,0.49051,0.523151,-2.31315
2014-01-21,18:30:00,21.7707,286.083,99860.4,95.528,-11.1694,286.083,,,,,,56.6408,0.0,3.02447,334.926,289.189,287.842,287.525,0.534719,0.60089,0.24656,-0.103154,0.210435,0.312918,0.656837,-14.7455
2014-01-21,19:00:00,21.7915,286.095,99868.6,96.0094,-11.0742,286.095,,,,,,52.081,0.0,2.38888,350.986,289.138,287.814,287.499,0.537668,0.604663,0.248802,-0.314383,0.0463844,0.149043,-0.367655,-10.7188
2014-01-22,00:00:00,22.0,284.403,99909.1,96.0493,-15.5589,284.403,,,,,,0.0215617,0.0,2.45782,285.951,288.471,287.423,287.132,0.560582,0.630505,0.249752,-2.97251,-1.63766,-1.47036,-0.614284,-9.46243
2014-01-22,00:30:00,22.0208,284.426,99909.0,96.9795,-15.2621,284.426,,,,,,0.012981,0.0,2.01614,285.863,288.404,287.372,287.083,0.560967,0.630365,0.249187,-3.19576,-1.76745,-1.55943,0.168453,-11.1865
2014-01-22,01:00:00,22.0416,284.525,99888.6,97.075,-15.0748,284.525,,,,,,0.0297025,0.0,2.54605,275.879,288.342,287.328,287.034,0.561368,0.630025,0.248484,-3.40374,-1.88864,-1.64643,-0.261609,-10.321
2014-01-22,01:30:00,22.0624,284.43,99861.0,96.7211,-15.3643,284.43,,,,,,0.0180416,0.0,3.12715,272.793,288.301,287.304,287.005,0.561478,0.629266,0.247923,-3.59805,-1.99854,-1.73672,-3.83855,-25.5816
2014-01-22,02:00:00,22.0833,284.273,99843.5,96.9113,-15.8232,284.273,,,,,,0.018482,0.0,2.65452,274.635,288.26,287.269,286.975,0.561649,0.628577,0.247533,-3.77691,-2.09673,-1.82683,-0.433892,-15.4397
2014-01-22,02:30:00,22.1041,284.371,99833.9,97.0879,-15.3999,284.371,,,,,,0.0235431,0.0,2.6643,273.218,288.187,287.205,286.923,0.562264,0.62844,0.247156,-3.94437,-2.18914,-1.89369,-1.61017,-15.2826
2014-01-22,03:00:00,22.1249,284.296,99814.3,97.4429,-14.9604,284.296,,,,,,0.0151822,0.0,2.05331,253.656,288.106,287.138,286.859,0.563032,0.62839,0.246775,-4.10935,-2.28613,-1.96384,-0.385869,-10.0387
2014-01-22,03:30:00,22.1458,284.473,99796.1,98.019,-14.3475,284.473,,,,,,0.0158425,0.0,2.29183,250.304,288.039,287.084,286.804,0.563651,0.628195,0.246459,-4.28154,-2.3905,-2.04678,-2.0747,-9.21436
2014-01-22,04:00:00,22.1666,284.74,99754.0,98.22,-13.9448,284.74,,,,,,0.0217832,0.0,2.24535,246.585,287.978,287.036,286.754,0.564253,0.627786,0.246691,-4.45579,-2.49299,-2.12942,-0.340516,-6.79266
2014-01-22,04:30:00,22.1874,284.652,99741.4,98.0914,-14.0427,284.652,,,,,,0.0110015,0.0,2.0234,257.246,287.929,286.998,286.712,0.564714,0.627454,0.246905,-4.62034,-2.58615,-2.20008,-1.44002,-11.5336
2014-01-22,05:00:00,22.2083,284.739,99729.4,98.0326,-14.1499,284.739,,,,,,0.014962,0.0,1.80428,266.187,287.889,286.968,286.678,0.565089,0.628349,0.246897,-4.76737,-2.66576,-2.25822,-0.279899,-8.26798
2014-01-22,05:30:00,22.2291,284.601,99755.3,97.9477,-14.1727,284.601,,,,,,0.0321251,0.0,1.32144,329.616,287.845,286.926,286.64,0.56554,0.630762,0.246883,-4.8945,-2.72927,-2.30656,0.356621,-8.26597
2014-01-22,06:00:00,22.2499,284.49,99787.3,98.0205,-14.5655,284.49,,,,,,2.40056,0.0,2.04362,66.511,287.782,286.864,286.582,0.570234,0.646549,0.268221,-5.03388,-2.79221,-3.12768,1.18475,-16.2183
2014-01-22,06:30:00,22.2707,284.563,99808.5,97.9004,-15.7498,284.563,,,,,,18.2103,0.0,0.570353,177.217,287.694,286.813,286.532,0.582812,0.665685,0.275368,-5.27357,-2.95604,-3.24161,-1.55276,3.5544
2014-01-22,07:00:00,22.2916,285.184,99813.0,91.1423,-16.6493,285.184,,,,,,83.17,0.0,1.43873,324.454,287.617,286.76,286.484,0.584738,0.664041,0.270035,-5.47393,-3.11058,-3.27033,-0.453042,-2.11388
2014-01-22,07:30:00,22.3124,285.248,99843.4,88.3522,-16.0039,285.248,,,,,,166.168,0.0,2.10412,322.533,287.543,286.7,286.43,0.585346,0.662928,0.267204,-5.66617,-3.19931,-3.28094,-1.06255,-6.95196
2014-01-22,08:00:00,22.3332,285.399,99878.0,92.2666,-13.8717,285.399,,,,,,245.469,0.0,1.33132,295.122,287.477,286.643,286.377,0.58574,0.66177,0.265338,-5.81233,-3.23439,-3.24899,2.81311,1.10989
2014-01-22,08:30:00,22.3541,285.846,99903.8,93.1498,-12.2456,285.846,,,,,,293.351,0.0,1.01572,258.882,287.433,286.599,286.337,0.585845,0.66075,0.263886,-5.90602,-3.21948,-3.18733,8.49364,8.46534
2014-01-22,09:00:00,22.3749,286.31,99937.0,91.5947,-11.2063,286.31,,,,,,359.011,0.0,2.5867,350.641,287.403,286.562,286.3,0.586139,0.660006,0.264371,-5.93949,-3.16148,-3.10613,7.40235,-3.8093
2014-01-22,09:30:00,22.3957,286.208,99948.9,85.3459,-13.2278,286.208,,,,,,833.513,0.0,2.5368,31.6585,287.403,286.547,286.284,0.588387,0.666057,0.269168,-5.93796,-3.07077,-3.0777,49.5161,42.1922
2014-01-22,10:00:00,22.4165,286.95,99958.7,79.8725,-13.8759,286.95,,,,,,1005.65,0.0,3.04297,349.788,287.378,286.507,286.254,0.589725,0.669827,0.267894,-5.85543,-2.94505,-2.98269,104.22,38.6574
2014-01-22,10:30:00,22.4374,287.147,99981.0,80.1495,-14.5914,287.147,,,,,,1036.21,0.0,4.57743,336.948,287.375,286.507,286.232,0.589701,0.668271,0.266246,-5.69654,-2.78201,-2.84026,92.2138,25.1644
2014-01-22,11:00:00,22.4582,287.802,99987.0,71.4176,-13.4019,287.802,,,,,,1330.07,0.0,5.65022,358.723,287.266,286.37,286.117,0.59074,0.668554,0.265074,-5.47295,-2.58073,-2.67206,132.874,81.8393
2014-01-22,11:30:00,22.479,287.442,100015.0,70.6318,-10.8034,287.442,,,,,,1290.55,0.0,4.92558,342.895,287.427,286.454,286.198,0.587931,0.665003,0.263552,-5.17674,-2.34691,-2.48338,165.013,89.2075
2014-01-22,12:00:00,22.4999,287.991,100022.0,66.8575,-10.1708,287.991,,,,,,1859.6,0.0,5.40063,338.057,287.327,286.311,286.021,0.588539,0.665188,0.262576,-4.79043,-2.08374,-2.28215,197.09,189.217
2014-01-22,12:30:00,22.5207,288.197,100043.0,64.9517,-9.45487,288.197,,,,,,1358.52,0.0,5.14278,331.992,287.427,286.358,286.04,0.586347,0.662001,0.261128,-4.31699,-1.79407,-2.07654,199.626,151.839
2014-01-22,13:00:00,22.5415,288.05,100053.0,63.5924,-10.6049,288.05,,,,,,650.046,0.0,4.28634,335.064,287.732,286.607,286.258,0.581425,0.655735,0.25929,-3.77909,-1.4748,-1.85844,144.509,65.4447
2014-01-22,13:30:00,22.5624,287.859,100060.0,60.3162,-12.5963,287.859,,,,,,898.026,0.0,4.91297,330.239,287.893,286.675,286.309,0.57848,0.652601,0.257932,-3.17134,-1.11726,-1.62306,151.313,86.9667
2014-01-22,14:00:00,22.5832,288.044,100053.0,64.8633,-9.53731,288.044,,,,,,1250.01,0.0,4.06552,319.477,287.958,286.677,286.295,0.576847,0.650458,0.256833,-2.48694,-0.76087,-1.38626,183.197,190.557
2014-01-22,14:30:00,22.604,288.064,100033.0,65.4005,-9.36814,288.064,,,,,,1032.47,0.0,4.41819,322.266,288.04,286.72,286.297,0.575067,0.647646,0.255743,-1.78734,-0.448565,-1.17024,160.118,185.741
2014-01-22,15:00:00,22.6249,287.991,100013.0,67.6655,-8.41641,287.991,,,,,,782.705,0.0,4.8927,308.936,288.146,286.778,286.331,0.57293,0.644496,0.254519,-1.121,-0.171516,-0.970104,95.9753,105.978
2014-01-22,15:30:00,22.6457,287.823,100013.0,73.4935,-6.31878,287.823,,,,,,376.457,0.0,4.23115,302.608,288.302,286.855,286.39,0.57016,0.640945,0.253413,-0.470519,0.0790668,-0.778169,77.723,37.7852
2014-01-22,16:00:00,22.6665,287.451,100040.0,82.355,-4.51024,287.451,,,,,,254.192,0.0,3.12633,306.379,288.441,286.921,286.44,0.567727,0.637958,0.252361,0.193067,0.32137,-0.598586,31.0781,6.45994
2014-01-22,16:30:00,22.6873,286.917,100035.0,84.9085,-5.3987,286.917,,,,,,214.276,0.0,3.12783,350.418,288.532,286.975,286.473,0.566133,0.635462,0.251705,0.835714,0.52122,-0.435837,34.8185,-4.87144
2014-01-22,17:00:00,22.7082,286.453,100019.0,85.2488,-6.77457,286.453,,,,,,267.385,0.0,2.15626,2.11135,288.576,287.007,286.498,0.565304,0.633476,0.251324,1.36005,0.652667,-0.304682,7.43607,-6.97272
2014-01-22,17:30:00,22.729,286.627,99993.6,80.7417,-6.37329,286.627,,,,,,280.913,0.0,1.85017,354.498,288.563,287.001,286.495,0.565213,0.631998,0.25104,1.71598,0.715588,-0.206997,36.1885,-3.14622
2014-01-22,18:00:00,22.7498,286.689,99961.7,80.5249,-6.01626,286.689,,,,,,189.814,0.0,1.36633,18.8477,288.565,287.011,286.498,0.564929,0.630407,0.250685,1.90454,0.716411,-0.143366,22.5349,-5.49821
2014-01-22,18:30:00,22.7707,286.619,99951.4,80.1793,-6.234,286.619,,,,,,82.253,0.0,1.8304,31.7485,288.572,287.029,286.513,0.564546,0.628908,0.250253,1.96044,0.67589,-0.108993,15.7503,-2.35897
2014-01-22,19:00:00,22.7915,286.438,99992.4,88.166,-10.5377,286.438,,,,,,33.4894,0.0,2.25259,0.25816,288.592,287.063,286.544,0.564952,0.62787,0.258958,1.92776,0.613556,-0.0896576,-19.9864,-11.0289
2014-01-22,19:30:00,22.8123,287.731,100016.0,93.1781,-12.1966,287.731,,,,,,27.1093,0.0,2.1296,33.2062,288.591,287.06,286.556,0.579312,0.655605,0.283509,1.87894,0.53392,-0.096458,16.5941,40.1518
2014-01-22,20:00:00,22.8332,287.574,100004.0,92.9543,-13.7463,287.574,,,,,,18.4933,0.0,2.92877,86.5471,288.541,287.042,286.537,0.591339,0.674275,0.280192,1.72813,0.397471,-0.199961,-0.782889,32.783
2014-01-22,20:30:00,22.854,287.278,100011.0,94.7291,-13.418,287.278,,,,,,4.72372,0.0,3.03385,109.095,288.474,287.013,286.519,0.592832,0.675661,0.277215,1.40997,0.184499,-0.358939,0.316151,-2.59429
2014-01-22,21:00:00,22.8748,284.456,100063.0,91.2038,-18.6252,284.456,,,,,,0.239353,0.0,3.7056,121.58,288.403,286.998,286.499,0.59282,0.673882,0.274034,0.983832,-0.0473076,-0.511311,3.36766,-21.4581
2014-01-22,21:30:00,22.8956,283.634,100120.0,92.0928,-21.1887,283.634,,,,,,0.0356412,0.0,2.46428,124.683,288.36,286.999,286.505,0.592518,0.671838,0.272889,0.524632,-0.281707,-0.645494,6.19426,-16.2086
2014-01-22,22:00:00,22.9165,284.123,100155.0,90.6025,-24.7357,284.123,,,,,,0.0233221,0.0,1.94846,123.95,288.278,286.954,286.478,0.593946,0.67793,0.274798,0.0750678,-0.518404,-0.793946,5.00114,-1.03781
2014-01-22,22:30:00,22.9373,283.304,100162.0,90.0069,-25.8194,283.304,,,,,,0.0303646,0.0,1.49821,133.669,288.191,286.905,286.442,0.595091,0.677637,0.273049,-0.363435,-0.771766,-0.955774,0.300629,-4.70914
2014-01-22,23:00:00,22.9581,283.039,100199.0,91.0521,-25.6307,283.039,,,,,,0.0301458,0.0,1.95741,91.1752,288.096,286.85,286.395,0.595845,0.676091,0.27134,-0.808643,-1.04291,-1.14091,1.1951,-2.34646
2014-01-22,23:30:00,22.979,282.662,100214.0,91.9494,-24.667,282.662,,,,,,0.0202444,0.0,0.736973,116.397,288.007,286.798,286.345,0.596382,0.674739,0.269891,-1.25115,-1.31793,-1.32631,-0.333569,0.241377
2014-01-23,00:00:00,23.0,282.634,100244.0,93.082,-24.2288,282.634,,,,,,0.0321278,0.0,1.75713,75.8429,287.92,286.738,286.296,0.596953,0.674025,0.268824,-1.685,-1.58628,-1.52854,0.191317,-0.837436
2014-01-23,00:30:00,23.0208,282.573,100264.0,94.7936,-23.6115,282.573,,,,,,0.0319078,0.0,2.34667,62.4089,287.841,286.684,286.243,0.598084,0.673668,0.269687,-2.1044,-1.84315,-1.72646,0.722458,-5.93011
2014-01-23,01:00:00,23.0416,283.125,100281.0,94.1688,-24.4238,283.125,,,,,,0.0220057,0.0,2.26899,70.9421,287.759,286.63,286.193,0.60059,0.679834,0.272614,-2.51415,-2.09221,-1.95599,1.0364,-5.97909
2014-01-23,01:30:00,23.0624,282.927,100246.0,94.4057,-24.2062,282.927,,,,,,0.0321285,0.0,2.61925,88.3531,287.674,286.57,286.135,0.602842,0.684232,0.272446,-2.91157,-2.33476,-2.16576,0.684122,-6.41952
2014-01-23,02:00:00,23.0833,282.824,100289.0,94.9718,-24.4294,282.824,,,,,,0.0294882,0.0,1.86751,80.1977,287.597,286.514,286.084,0.60416,0.683819,0.271594,-3.29123,-2.55845,-2.36222,1.67693,-3.34926
2014-01-23,02:30:00,23.1041,282.609,100246.0,92.9965,-25.4805,282.609,,,,,,0.0250873,0.0,1.54898,102.917,287.522,286.459,286.034,0.605035,0.682993,0.270757,-3.64168,-2.75707,-2.51927,-0.0933336,-1.97136
2014-01-23,03:00:00,23.1249,282.337,100262.0,93.6403,-25.2756,282.337,,,,,,0.0264079,0.0,2.63049,79.7314,287.449,286.407,285.982,0.605729,0.682464,0.269966,-3.96579,-2.92902,-2.65664,0.271496,-2.1059
2014-01-23,03:30:00,23.1458,282.292,100308.0,94.3841,-25.4541,282.292,,,,,,0.0178256,0.0,2.43367,58.6975,287.382,286.36,285.935,0.606242,0.681972,0.269074,-4.26888,-3.07916,-2.77628,-0.140398,-4.93352
2014-01-23,04:00:00,23.1666,282.359,100310.0,93.2487,-26.4995,282.359,,,,,,0.0213469,0.0,2.62051,60.2098,287.317,286.313,285.889,0.606662,0.681433,0.268278,-4.55016,-3.21363,-2.88332,0.497107,-5.39937
2014-01-23,04:30:00,23.1874,282.151,100325.0,93.2698,-27.5589,282.151,,,,,,0.0187065,0.0,2.57284,62.9685,287.259,286.276,285.845,0.606976,0.680411,0.267625,-4.80983,-3.33682,-2.97849,-1.77224,-9.88479
2014-01-23,05:00:00,23.2083,281.817,100368.0,93.8125,-29.1338,281.817,,,,,,0.0220084,0.0,1.85593,65.1016,287.197,286.233,285.801,0.607345,0.67974,0.267037,-5.0535,-3.45302,-3.07451,0.0991054,-1.89984
2014-01-23,05:30:00,23.2291,281.595,100424.0,95.0623,-30.2241,281.595,,,,,,0.14658,0.0,2.19395,59.4063,287.139,286.197,285.762,0.607611,0.679028,0.266433,-5.28969,-3.56848,-3.17449,-1.12266,-0.510549
2014-01-23,06:00:00,23.2499,281.616,100443.0,92.6297,-33.0063,281.616,,,,,,7.55316,0.0,2.9525,65.4029,287.077,286.157,285.717,0.608042,0.678354,0.265875,-5.52536,-3.68915,-3.26222,-0.00748753,-3.99
2014-01-23,06:30:00,23.2707,281.163,100472.0,91.1596,-38.7634,281.163,,,,,,65.6235,0.0,2.6473,75.1714,286.992,286.095,285.658,0.608781,0.678285,0.265414,-5.77001,-3.82254,-3.37122,0.214558,2.4348
2014-01-23,07:00:00,23.2916,280.973,100518.0,89.9637,-44.2217,280.973,,,,,,209.273,0.0,2.10629,69.3586,286.89,286.01,285.588,0.609796,0.678655,0.264939,-6.02887,-3.97227,-3.49757,0.56704,-5.40458
2014-01-23,07:30:00,23.3124,281.406,100559.0,88.6724,-40.6624,281.406,,,,,,377.973,0.0,2.10291,68.784,286.776,285.916,285.503,0.611052,0.679313,0.264642,-6.30296,-4.13775,-3.61887,9.54712,4.97762
2014-01-23,08:00:00,23.3332,282.148,100600.0,84.0588,,282.148,,,,,,574.367,0.0,2.09772,72.0402,286.666,285.825,285.418,0.612267,0.679906,0.264468,-6.58985,-4.30673,-3.75103,39.1356,47.3123
2014-01-23,08:30:00,23.3541,282.967,100646.0,78.9283,,282.967,,,,,,796.073,0.0,3.03917,68.2956,286.571,285.743,285.342,0.613249,0.680277,0.264266,-6.8742,-4.46217,-3.87932,38.8775,36.085
2014-01-23,09:00:00,23.3749,283.826,100675.0,74.3185,,283.826,,,,,,1006.3,0.0,3.28938,73.9342,286.492,285.669,285.274,0.614023,0.680604,0.264035,-7.1376,-4.58582,-3.97921,89.5855,65.2508
2014-01-23,09:30:00,23.3957,284.442,100698.0,67.6409,-20.4798,284.442,,,,,,1195.34,0.0,3.26058,75.8015,286.415,285.596,285.208,0.614791,0.680615,0.263787,-7.3612,-4.66425,-4.04273,180.728,125.827
2014-01-23,10:00:00,23.4165,284.906,100724.0,59.8704,-20.2325,284.906,,,,,,1371.08,0.0,3.90087,78.9905,286.378,285.546,285.169,0.614913,0.680386,0.263453,-7.52944,-4.68922,-4.05875,178.987,134.597
2014-01-23,10:30:00,23.4374,285.208,100762.0,56.6622,-22.2167,285.208,,,,,,1244.42,0.0,3.53211,82.5673,286.316,285.467,285.105,0.615336,0.680471,0.263162,-7.63168,-4.65518,-4.03713,173.911,122.662
2014-01-23,11:00:00,23.4582,284.264,100808.0,64.5517,-18.3036,284.264,,,,,,325.387,0.0,3.44119,21.8337,286.291,285.467,285.07,0.615272,0.678867,0.262702,-7.66185,-4.55647,-3.98303,58.5209,31.5008
2014-01-23,11:30:00,23.479,283.625,100851.0,69.9071,-17.639,283.625,,,,,,457.293,0.0,3.12765,80.7234,286.401,285.525,285.129,0.61364,0.676678,0.262541,-7.60522,-4.39291,-3.88586,46.9293,-24.9499
2014-01-23,12:00:00,23.4999,284.539,100875.0,65.3485,-16.7566,284.539,,,,,,721.938,0.0,1.88337,21.0138,286.35,285.443,285.048,0.614395,0.677464,0.263439,-7.43737,-4.1829,-3.7625,77.7069,-22.3828
2014-01-23,12:30:00,23.5207,284.234,100899.0,72.5236,-13.6,284.234,,,,,,1363.39,0.0,2.17374,162.949,286.346,285.399,285.024,0.614512,0.677632,0.263961,-7.1841,-3.9787,-3.64965,150.029,33.1973
2014-01-23,13:00:00,23.5415,285.152,100932.0,67.7419,-13.9261,285.152,,,,,,605.066,0.0,1.51541,273.463,286.344,285.411,285.0,0.614538,0.676879,0.264076,-6.8929,-3.78571,-3.54047,124.263,64.3009
2014-01-23,13:30:00,23.5624,284.346,100970.0,69.7969,-14.9531,284.346,,,,,,1460.35,0.0,2.37896,326.542,286.533,285.461,285.059,0.612279,0.675764,0.265383,-6.55592,-3.586,-3.42259,157.889,51.852
2014-01-23,14:00:00,23.5832,285.387,100996.0,64.4509,-15.3445,285.387,,,,,,882.088,0.0,1.52522,260.287,286.604,285.453,285.022,0.611719,0.675773,0.266891,-6.08453,-3.36278,-3.29113,227.584,88.3434
2014-01-23,14:30:00,23.604,284.525,101049.0,73.3728,-12.011,284.525,,,,,,788.698,0.0,3.35543,125.026,286.736,285.503,285.057,0.610077,0.67565,0.266792,-5.47687,-3.13141,-3.13768,107.914,20.7812
2014-01-23,15:00:00,23.6249,284.156,101086.0,74.838,-12.138,284.156,,,,,,1630.12,0.0,3.29827,148.751,286.823,285.221,285.068,0.608996,0.682658,0.266278,-4.8367,-2.88273,-2.96243,116.998,87.2633
2014-01-23,15:30:00,23.6457,285.445,101120.0,69.1552,-12.4307,285.445,,,,,,1749.5,0.0,2.64236,143.709,286.911,285.365,285.051,0.607824,0.682608,0.265917,-4.19586,-2.6231,-2.78104,101.958,168.58
